"BehaviorSpace results (NetLogo 6.2.2)"
"Core_Housing_Model.nlogo"
"baseline"
"01/17/2022 22:21:24:266 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","reliance-on-network","fixed-distr-social-housing","income-socially-influenced?","hide-links?","number","clustered-social-housing","minimum-score-upper","social-housing?","minimum-score-working","different-district-colours?","number-socialhousing","minimum-score-middle","[step]","segregation_working_obj ;;average segregation measure for the working class based on distribution of turtles of the same class in neighboring patches","segregation_middle_obj ;;average segregation measure for the middle class based on distribution of turtles of the same class in neighboring patches","segregation_upper_obj ;;average segregation measure for the upper class based on distribution of turtles of the same class in neighboring patches","segregation_working_norm ;;average segregation measure for the working class based on distance to greeneries and services","segregation_middle_norm ;;average segregation measure for the middle class based on distance to greeneries and services","segregation_upper_norm ;;average segregation measure for the upper class based on distance to greeneries and services","total-working","total-middle","total-upper","working-district-1","working-district-2","working-district-3","working-district-4","working-periphery","working-centre","middle-district-1","middle-district-2","middle-district-3","middle-district-4","middle-periphery","middle-centre","upper-district-1","upper-district-2","upper-district-3","upper-district-4","upper-periphery","upper-centre","working-avg-distance-services","middle-avg-distance-services","upper-avg-distance-services","working-avg-distance-green","middle-avg-distance-green","upper-avg-distance-green","percent-cannot-afford","percent-unhappy","min-income","max-income","mean-income","std-income","min-wealth","max-wealth","avg-wealth","std-wealth","min-houseprice","max-houseprice","avg-houseprice","std-houseprice"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","95","6.49812734082397","4.951219512195122","5.9080675422138835","0","0","0","534","533","533","75","47","77","47","288","246","115","83","155","76","104","429","120","144","81","151","37","496","5.109737485705289","4.992486929361608","4.446832035391885","5.3413249466065595","5.199100542073808","4.747963291490747","6.4375","7.187499999999999","281","9143","2364.11875","1518.0077628683357","0","72399","4037.135","5621.455324847458","241","11027","2336.915100060643","1612.2264000055955"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","90","6.741573033707865","5.086303939962477","5.73921200750469","0","0","0","534","533","533","89","38","54","49","304","230","142","116","121","64","90","443","77","124","140","159","33","500","5.1871912655394254","4.895690330094715","4.503608759618079","5.45664815664393","5.091630561154446","4.687064098732244","6.0625","6.875000000000001","160","10804","2368.394375","1589.353279638622","0","53356","4008.911875","5212.216191326363","175","9806","2256.422073984233","1562.3220069952195"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","95","7.048689138576779","5.097560975609756","6.166979362101313","0","0","0","534","533","533","71","55","54","36","318","216","163","106","102","73","89","444","71","122","157","163","20","513","4.987348594247485","5.015369739916372","4.54869447379228","5.44315744865519","5.141808691471897","4.61043833567889","4.9375","5.5","297","9825","2448.41875","1692.2607260338063","0","67460","4504.41375","6030.267051134906","206","12261","2269.764099454215","1616.0164823974644"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","98","6.910112359550562","5.270168855534709","6.196998123827392","0","0","0","534","533","533","74","43","74","29","314","220","162","125","89","68","89","444","78","103","151","177","24","509","5.146059801785067","4.860302787002183","4.575692749960007","5.307926795986382","5.254315171513794","4.733438026661199","5.0625","5.8125","342","9904","2391.15625","1595.6908088847952","0","65784","4490.35625","5703.636742740894","182","9954","2209.1867798665858","1483.7648307942268"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","96","6.48314606741573","4.8686679174484055","5.956848030018762","0","0","0","534","533","533","78","53","73","42","288","246","115","86","151","76","105","428","122","139","84","152","36","497","5.102947117678684","4.993042330037108","4.457580118554601","5.356675403981677","5.15811638261337","4.763023775424011","6.5","7.249999999999999","282","9170","2371.191875","1522.5748455031976","0","73325","4081.10375","5692.280656503706","243","11041","2343.8071558520314","1614.1681675038512"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","96","7.052434456928839","5.067542213883677","6.170731707317073","0","0","0","534","533","533","73","53","54","37","317","217","163","105","102","73","90","443","71","121","157","164","20","513","4.987514328903201","4.994613649643829","4.537790956939749","5.482436342652701","5.147566646099664","4.616636972209483","4.9375","5.625","298","9854","2455.738125","1697.346027407776","0","68324","4553.348125","6109.442662322942","207","12275","2276.440266828381","1617.9478758927175"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","91","6.715355805243446","5.150093808630394","5.694183864915572","0","0","0","534","533","533","84","38","56","54","302","232","147","113","121","61","91","442","75","123","142","158","35","498","5.153987041385239","4.872532413473503","4.550215229190205","5.447676293123826","5.0936409265767795","4.6956319526209365","6.25","6.937500000000001","160","10836","2375.481875","1594.1399451661946","0","54074","4050.576875","5283.042969584559","177","9817","2263.0515463917527","1564.141163469216"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","99","6.902621722846442","5.326454033771107","6.219512195121951","0","0","0","534","533","533","69","47","74","33","311","223","164","123","90","67","89","444","78","102","149","179","25","508","5.106599983246296","4.851910000190636","4.581726013772728","5.274637929957654","5.250366419573767","4.716776504750834","5.625","6","343","9934","2398.31125","1600.4921231518467","0","66610","4536.71","5775.725766601271","183","9964","2215.711946634324","1485.4649966168643"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","97","6.573033707865169","4.864915572232645","5.968105065666041","0","0","0","534","533","533","73","51","73","45","292","242","116","84","152","79","102","431","126","140","82","150","35","498","5.1092509771980605","4.958187056898161","4.472727462889002","5.338822684481102","5.166498230343518","4.757905712897466","6.4375","6.937500000000001","283","9198","2378.285","1527.1563264130214","0","74254","4126.145","5762.888457608243","245","11055","2350.723468768951","1616.1205669236404"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","97","6.962546816479401","5.097560975609756","6.204502814258912","0","0","0","534","533","533","71","54","58","36","315","219","163","106","100","72","92","441","70","122","155","166","20","513","4.994854770197501","4.987210642839565","4.53589075041189","5.45246448324117","5.136741194908657","4.6272806356797895","5","6.125","299","9884","2463.07625","1702.4458108917377","0","69191","4601.14","6189.195086825845","208","12289","2283.1382656155247","1619.8878010999938"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","92","6.7565543071161045","5.2363977485928705","5.791744840525328","0","0","0","534","533","533","83","42","56","50","303","231","151","113","119","61","89","444","76","123","139","162","33","500","5.153597709102866","4.89096371479906","4.530361671518014","5.426741770604838","5.088664227971893","4.694056095071375","6.1875","6.937500000000001","160","10869","2382.58875","1598.9417042944442","0","54794","4094.661875","5355.743612218695","179","9828","2269.704669496665","1565.9688161763233"
"2","50","true","false","true","1600","true","65","false","40","false","350","55","100","6.925093632958801","5.318949343339587","6.223264540337711","0","0","0","534","533","533","73","45","71","31","314","220","163","121","93","67","89","444","75","105","152","175","26","507","5.121658297758949","4.8715513021543115","4.582137014281561","5.2465259374449715","5.282986555123266","4.7194479379705045","5.25","5.625","344","9964","2405.483125","1605.297862308409","0","67439","4583.606875","5848.631342796596","184","9974","2222.262583383869","1487.1815024327161"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","98","6.543071161048689","4.924953095684803","5.945590994371482","0","0","0","534","533","533","77","54","70","42","291","243","115","82","156","78","102","431","125","143","79","150","36","497","5.102162977885445","4.991331980592966","4.480716993584401","5.359844949495615","5.16202471512127","4.742927771176672","6.3125","6.812500000000001","284","9226","2385.4025","1531.7573713374636","0","75185","4168.8425","5834.492868779688","247","11069","2357.659793814433","1618.0779598239899"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","98","7.048689138576779","5.048780487804878","6.200750469043152","0","0","0","534","533","533","75","51","57","34","317","217","162","107","101","72","91","442","70","122","154","166","21","512","5.017461833603587","4.986323000614657","4.530643300347334","5.447545938734342","5.150866833819792","4.622854239110923","5.0625","6.0625","300","9914","2470.433125","1707.5631446481955","0","70060","4650.1525","6267.80075031484","209","12303","2289.856882959369","1621.839479187956"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","93","6.741573033707865","5.135084427767355","5.784240150093809","0","0","0","534","533","533","78","41","58","54","303","231","146","112","121","66","88","445","80","124","138","158","33","500","5.137592735770531","4.876602446469394","4.531566757089038","5.415724021129266","5.11137948307833","4.707990454156576","6.25","7.375","160","10902","2389.721875","1603.757240537227","0","55516","4143.095625","5426.7370066475505","181","9839","2276.377198302001","1567.8026200547831"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","99","6.617977528089888","4.943714821763602","5.975609756097561","0","0","0","534","533","533","74","55","69","46","290","244","115","80","156","79","103","430","124","141","83","150","35","498","5.117711033922572","4.990388383384536","4.433585880262938","5.375829163187793","5.196116956029582","4.726905984060738","6.812500000000001","7.375","285","9254","2392.5425","1536.3717900029771","0","76119","4210.885625","5906.674808816216","249","11083","2364.6112795633717","1620.0430309800618"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","99","6.917602996254682","5.075046904315197","6.136960600375234","0","0","0","534","533","533","75","51","56","37","315","219","161","109","100","71","92","441","71","120","156","165","21","512","5.007557590671485","4.949253500835995","4.550924782070433","5.421507990416697","5.1344461765853975","4.642321465622125","4.875","6","301","9944","2477.81625","1712.7113709367447","0","70932","4700.4025","6346.957248610619","210","12317","2296.5942995755004","1623.801680565485"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","94","6.737827715355805","5.195121951219512","5.720450281425891","0","0","0","534","533","533","87","39","58","46","304","230","142","113","123","65","90","443","81","127","136","157","32","501","5.1986940912398065","4.851420205128748","4.510116680870099","5.440002306850894","5.1096502702032245","4.718624855703143","6.4375","7.625","160","10935","2396.873125","1608.5814001328215","0","56240","4191.273125","5497.648049946309","183","9850","2283.072771376592","1569.651092357773"
"1","50","true","false","true","1600","true","65","false","40","false","350","55","100","6.531835205992509","4.947467166979362","5.99812382739212","0","0","0","534","533","533","71","54","72","45","292","242","113","81","159","79","101","432","127","138","84","150","34","499","5.085575046593447","5.002391170887759","4.453071788903844","5.338122583612997","5.18792591601152","4.727711289363258","6.75","7.000000000000001","286","9282","2399.7025","1540.9966817702807","0","77055","4253.044375","5980.574871178721","251","11097","2371.587022437841","1622.0203087931125"
"4","50","true","false","true","1600","true","65","false","40","false","350","55","100","7.022471910112359","5.101313320825516","6.140712945590995","0","0","0","534","533","533","75","52","54","36","317","217","159","110","99","73","92","441","72","121","153","167","20","513","5.0188053548468705","4.953703315846825","4.553023285979477","5.494195519674803","5.07347948415932","4.646002482161696","5.0625","5.875","302","9974","2485.2225","1717.874377167488","0","71806","4749.69125","6428.312630501934","211","12331","2303.3480897513646","1625.7764735994674"
"3","50","true","false","true","1600","true","65","false","40","false","350","55","95","6.775280898876405","5.161350844277673","5.772983114446529","0","0","0","534","533","533","84","38","57","54","301","233","144","113","121","63","92","441","79","124","137","159","34","499","5.207573464448248","4.8853413361742835","4.499129395893748","5.447698905477631","5.100072370428981","4.719470855103285","6.812500000000001","7.875","160","10968","2404.043125","1613.419580574004","0","56967","4239.120625","5568.390417771336","185","9861","2289.787750151607","1571.5089622763533"
